m2700s22115,Bar.Pressure (mm-Hg),Solar Rad (wat/m2),RH (%),Temperature (*C),Rainfall (mm),Wind Dir (Deg),Wind Gust (km/h),Wind Speed (km/h),Dew Point (*C)
,mm-Hg,wat/m2,%,*C,mm,Deg,km/h,km/h,*C
,BAR,SRD,HMD,TMP,RNF,WND,WNG,WNS,DEW
07-07-2022 22:10,730.7,0,96.3,26,0,251,3,0,25.4
07-07-2022 22:15,730.6,0,96.1,25.9,0,252,0,0,25.2
07-07-2022 22:20,730.5,0,96,25.9,0.2,251,0,0,25.2
07-07-2022 22:25,730.3,0,95.6,26.1,0,107,3,0,25.3
07-07-2022 22:30,730.4,0,95.9,26.1,0,118,3,1,25.4
07-07-2022 22:35,730.4,0,96.2,26.2,0,121,3,0,25.5
07-07-2022 22:40,730.3,0,96.5,26.2,0,120,1,0,25.6
07-07-2022 22:45,730.2,0,96.6,26.2,0,120,1,0,25.6
07-07-2022 22:50,730.3,0,96.7,26.2,0,120,3,0,25.6
07-07-2022 22:55,730.2,0,96.8,26.2,0,139,3,0,25.7
07-07-2022 23:00,730.3,0,96.9,26.2,0,148,3,0,25.7
07-07-2022 23:05,730.3,0,96.9,26.2,0,129,3,0,25.7
07-07-2022 23:10,730.2,0,96.8,26.2,0,101,4,1,25.7
07-07-2022 23:15,730.2,0,96.6,26.2,0,67,4,0,25.6
07-07-2022 23:20,730.2,0,96.7,26.2,0,96,4,1,25.6
07-07-2022 23:25,730.2,0,96.8,26.3,0,100,4,1,25.8
07-07-2022 23:30,730.2,0,96.7,26.2,0,59,6,3,25.6
07-07-2022 23:35,730.2,0,96.4,26.3,0,55,4,1,25.7
07-07-2022 23:40,730.2,0,96.1,26.4,0,60,4,1,25.7
07-07-2022 23:45,730.2,0,96.3,26.4,0,90,4,1,25.8
07-07-2022 23:50,730.2,0,96.4,26.4,0,94,3,0,25.8
07-07-2022 23:55,730.3,0,96.2,26.4,0,94,4,1,25.7
08-07-2022 00:00,730.3,0,96,26.3,0,98,3,0,25.6
08-07-2022 00:05,730.3,0,95.8,26.4,0,98,1,0,25.7
08-07-2022 00:10,730.2,0,95.9,26.4,0,117,4,1,25.7
08-07-2022 00:15,730.1,0,95.9,26.4,0,125,4,1,25.7
08-07-2022 00:20,730.1,0,95.8,26.4,0,114,4,0,25.7
08-07-2022 00:25,730.1,0,95.8,26.4,0,129,3,0,25.7
08-07-2022 00:30,730.1,0,95.7,26.4,0,145,3,0,25.7
08-07-2022 00:35,730,0,95.6,26.4,0,142,3,0,25.6
08-07-2022 00:40,730.1,0,95.6,26.5,0,104,4,0,25.7
08-07-2022 00:45,730.1,0,95.6,26.4,0,104,1,0,25.6
08-07-2022 00:50,730.1,0,96,26.4,0,124,3,0,25.7
08-07-2022 00:55,730,0,96.1,26.5,0,142,3,0,25.8
08-07-2022 01:00,730,0,96.1,26.5,0,125,0,0,25.8
08-07-2022 01:05,730,0,96.1,26.5,0,125,4,0,25.8
08-07-2022 01:10,729.8,0,95.7,26.4,0,115,4,1,25.7
08-07-2022 01:15,729.8,0,95.7,26.4,0,115,3,0,25.7
08-07-2022 01:20,729.8,0,95.9,26.6,0,115,1,0,25.9
08-07-2022 01:25,729.8,0,96,26.6,0,115,0,0,25.9
08-07-2022 01:30,729.8,0,96,26.6,0,115,1,0,25.9
08-07-2022 01:35,729.8,0,96.2,26.5,0,192,4,1,25.8
08-07-2022 01:40,729.8,0,96.4,26.4,0,216,3,1,25.8
08-07-2022 01:45,729.7,0,96.5,26.4,0,216,3,1,25.8
08-07-2022 01:50,729.7,0,96.3,26.4,0,204,3,1,25.8
08-07-2022 01:55,729.7,0,96.2,26.4,0,214,4,1,25.7
08-07-2022 02:00,729.6,0,96,26.4,0,214,0,0,25.7
08-07-2022 02:05,729.4,0,95.6,26.4,0,214,0,0,25.6
08-07-2022 02:10,729.3,0,95.6,26.4,0.2,144,1,0,25.6
08-07-2022 02:15,729.2,0,95.6,26.4,0,80,3,1,25.6
08-07-2022 02:20,729.2,0,95.7,26.4,0,83,3,0,25.7
08-07-2022 02:25,729.3,0,95.7,26.5,0,83,0,0,25.8
08-07-2022 02:30,729.3,0,95.9,26.6,0,83,0,0,25.9
08-07-2022 02:35,729.4,0,95.9,26.6,0,269,8,3,25.9
08-07-2022 02:40,729.5,0,96.1,26.6,0,262,6,3,25.9
08-07-2022 02:45,729.4,0,96.3,26.5,0,258,4,3,25.9
08-07-2022 02:50,729.4,0,96.1,26.5,0,275,4,1,25.8
08-07-2022 02:55,729.3,0,95.9,26.6,0,247,4,1,25.9
08-07-2022 03:00,729.4,0,96.3,26.6,0,296,11,6,26
08-07-2022 03:05,729.5,0,96.7,26.5,0,231,14,6,25.9
08-07-2022 03:10,729.4,0,96.8,26.4,0,203,14,6,25.8
08-07-2022 03:15,729.4,0,96.7,26.4,0,268,8,4,25.8
08-07-2022 03:20,729.4,0,96.8,26.4,0,247,8,3,25.8
08-07-2022 03:25,729.4,0,96.7,26.4,0,165,4,1,25.8
08-07-2022 03:30,729.3,0,96.7,26.4,0,230,6,3,25.8
08-07-2022 03:35,729.3,0,96.7,26.4,0,264,9,4,25.8
08-07-2022 03:40,729.3,0,97,26.4,0,320,11,8,25.9
08-07-2022 03:45,729.3,0,97,26.4,0,327,12,8,25.9
08-07-2022 03:50,729.4,0,97,26.5,0,327,9,6,26
08-07-2022 03:55,729.4,0,97.1,26.6,0,323,9,6,26.1
08-07-2022 04:00,729.4,0,97.3,26.6,0,331,9,6,26.1
08-07-2022 04:05,729.3,0,97.5,26.6,0,331,9,6,26.2
08-07-2022 04:10,729.3,0,97.6,26.6,0,333,6,4,26.2
08-07-2022 04:15,729.3,0,97.6,26.5,0,336,6,3,26.1
08-07-2022 04:20,729.2,0,97.6,26.6,0,328,4,1,26.2
08-07-2022 04:25,729.2,0,97.5,26.5,0,333,3,1,26.1
08-07-2022 04:30,729.3,0,97.5,26.6,0,327,9,4,26.2
08-07-2022 04:35,729.3,0,97.5,26.5,0,326,11,6,26.1
08-07-2022 04:40,729.3,0,97.4,26.6,0,323,9,4,26.2
08-07-2022 04:45,729.1,0,97.3,26.4,0,334,6,1,25.9
08-07-2022 04:50,729.1,0,97.1,26.5,0,338,4,0,26
08-07-2022 04:55,729,0,97,26.6,0,358,0,0,26.1
08-07-2022 05:00,728.9,0,96.9,26.6,0,358,0,0,26.1
08-07-2022 05:05,728.9,0,96.7,26.6,0,358,0,0,26
08-07-2022 05:10,728.8,0,96.6,26.7,0,358,1,0,26.1
08-07-2022 05:15,728.8,0,96.8,26.7,0,132,3,0,26.1
08-07-2022 05:20,728.8,0,97.2,26.6,0,81,4,0,26.1
08-07-2022 05:25,728.8,0,97.3,26.6,0,59,3,0,26.1
08-07-2022 05:30,728.8,0,97.3,26.6,0,24,6,1,26.1
08-07-2022 05:35,728.8,0,97.4,26.6,0,29,3,0,26.2
08-07-2022 05:40,728.8,1,97.3,26.6,0,26,1,0,26.1
08-07-2022 05:45,728.8,4,97.2,26.7,0,26,4,0,26.2
08-07-2022 05:50,728.9,6,97.2,26.7,0,26,1,0,26.2
08-07-2022 05:55,729,5,97.2,26.7,0,26,1,0,26.2
08-07-2022 06:00,729,8,97.2,26.7,0,26,1,0,26.2
08-07-2022 06:05,728.9,13,96.8,26.7,0,26,1,0,26.1
08-07-2022 06:10,729,22,96.3,26.8,0,28,0,0,26.2
08-07-2022 06:15,729.2,25,95.9,26.9,0,28,1,0,26.2
08-07-2022 06:20,729.1,28,96,27.1,0,79,3,0,26.4
08-07-2022 06:25,729.3,41,96.2,27.1,0,153,3,0,26.4
08-07-2022 06:30,729.4,42,96.2,27.1,0,152,1,0,26.4
08-07-2022 06:35,729.5,55,95.9,27.2,0,156,3,0,26.5
08-07-2022 06:40,729.8,76,95.6,27.2,0,177,4,1,26.4
08-07-2022 06:45,730.2,90,94.6,27.2,0,175,4,1,26.3
08-07-2022 06:50,730.4,94,93.1,27.6,0,180,3,0,26.4
08-07-2022 06:55,729.9,103,91.6,27.9,0,180,3,0,26.4
08-07-2022 07:00,729.5,119,91,28.1,0,186,3,0,26.5
08-07-2022 07:05,728.3,126,89.5,28.6,0,187,3,0,26.7
08-07-2022 07:10,726.8,132,90,28.3,0,183,4,0,26.5
08-07-2022 07:15,724.6,147,91.9,27.7,0,199,4,1,26.3
08-07-2022 07:20,726.1,167,91.6,27.9,0,206,4,1,26.4
08-07-2022 07:25,728.5,234,89.1,28.6,0,218,1,0,26.6
08-07-2022 07:30,727.4,194,88.7,28.4,0,220,3,1,26.4
08-07-2022 07:35,727.3,192,90.3,28.2,0,224,4,1,26.5
08-07-2022 07:40,727.5,178,90,28.2,0,232,6,1,26.4
08-07-2022 07:45,727.6,231,89.8,28.4,0,220,4,1,26.6
08-07-2022 07:50,727.4,367,85.8,29.2,0,224,3,0,26.6
08-07-2022 07:55,726.8,309,82.2,30.1,0,224,1,0,26.7
08-07-2022 08:00,726.4,263,82.4,30.1,0,224,1,0,26.8
08-07-2022 08:05,726.2,244,84.7,29.4,0,252,3,0,26.6
08-07-2022 08:10,726.5,427,83.3,29.9,0,265,1,0,26.8
08-07-2022 08:15,726.2,353,84.2,29.5,0,321,6,1,26.5
08-07-2022 08:20,726.1,475,85,29.3,0,336,4,1,26.5
08-07-2022 08:25,725.9,509,81.5,30.3,0,358,1,0,26.8
08-07-2022 08:30,725.1,494,78.6,31.2,0,344,1,0,27
08-07-2022 08:35,724.8,511,79,30.8,0,310,3,0,26.7
08-07-2022 08:40,724.8,520,76.6,31.6,0,360,0,0,27
08-07-2022 08:45,724.5,595,75.8,31.7,0,320,3,0,26.9
08-07-2022 08:50,724.4,633,78.8,30.7,0,328,4,1,26.6
08-07-2022 08:55,724.5,631,78.2,31,0,350,6,1,26.8
08-07-2022 09:00,724.5,676,77,31.1,0,312,6,1,26.6
08-07-2022 09:05,724.9,749,77.6,31.2,0,330,9,4,26.8
08-07-2022 09:10,725.7,502,81.3,29.9,0,323,11,8,26.3
08-07-2022 09:15,726.5,721,78.8,30.7,0,264,11,4,26.6
08-07-2022 09:20,726.4,755,74.4,31.7,0,187,6,1,26.6
08-07-2022 09:25,725.8,821,72.9,32.1,0,183,4,1,26.6
08-07-2022 09:30,725.2,749,75.4,31.4,0,345,12,4,26.5
08-07-2022 09:35,725.4,771,74.1,31.6,0,180,9,3,26.4
08-07-2022 09:40,725.3,803,72.3,32.3,0,200,6,3,26.7
08-07-2022 09:45,725,867,71.3,32.7,0,310,6,1,26.8
08-07-2022 09:50,724.9,849,68.5,33.3,0,248,8,1,26.7
08-07-2022 09:55,724.7,569,68.7,33.1,0,33,1,0,26.6
08-07-2022 10:00,724.7,878,68,33.4,0,177,3,0,26.7
08-07-2022 10:05,724.3,953,65.7,34.1,0,231,6,0,26.8
08-07-2022 10:10,723.9,788,68.8,33.2,0,201,6,1,26.7
08-07-2022 10:15,724.2,564,70.5,32.4,0,138,4,1,26.3
08-07-2022 10:20,724.8,469,71.3,32.3,0,148,3,0,26.4
08-07-2022 10:25,725.3,416,72.8,31.4,0,19,4,1,25.9
08-07-2022 10:30,725.7,536,69.6,32.3,0,16,3,0,26
08-07-2022 10:35,725.7,509,68.2,32.6,0,28,4,0,26
08-07-2022 10:40,725.6,680,68.3,32.9,0,29,3,0,26.3
08-07-2022 10:45,725.2,909,64.6,34.3,0,134,3,0,26.7
08-07-2022 10:50,724.5,1019,62.7,34.7,0,72,6,1,26.5
08-07-2022 10:55,723.5,817,63,34.2,0,57,3,0,26.1
08-07-2022 11:00,723.3,852,63,34.7,0,175,1,0,26.6
08-07-2022 11:05,723.4,993,65.8,33.8,0,91,9,4,26.5
08-07-2022 11:10,723.4,745,68.8,32.9,0,69,8,3,26.4
08-07-2022 11:15,723.8,1112,64.8,34.2,0,55,6,1,26.6
08-07-2022 11:20,723.4,1124,62.3,34.6,0,69,6,3,26.3
08-07-2022 11:25,723,671,64.7,33.9,0,103,6,1,26.3
08-07-2022 11:30,723.5,632,64.6,33.8,0,76,6,1,26.2
08-07-2022 11:35,723.9,696,64.2,34.2,0,52,6,1,26.5
08-07-2022 11:40,724.2,502,67.3,33.6,0,52,6,1,26.7
08-07-2022 11:45,724.5,730,68.5,33.4,0,73,9,3,26.8
08-07-2022 11:50,724.8,839,68.6,33.3,0,72,6,3,26.7
08-07-2022 11:55,724.7,698,66.3,33.9,0,104,6,3,26.7
08-07-2022 12:00,724.5,886,65.8,34.1,0,79,9,4,26.8
08-07-2022 12:05,724.4,513,68.8,33.2,0,53,9,3,26.7
08-07-2022 12:10,724.8,475,65.5,33.6,0,110,6,1,26.2
08-07-2022 12:15,725.1,866,61.4,35.1,0,28,3,0,26.6
08-07-2022 12:20,724.5,1024,60.3,35.2,0,45,6,3,26.3
08-07-2022 12:25,723.8,1165,58.2,36.1,0,59,4,1,26.6
08-07-2022 12:30,723.3,845,59.9,35.5,0,57,1,0,26.5
08-07-2022 12:35,723.4,934,58.5,36.1,0,90,3,0,26.7
08-07-2022 12:40,723.1,1163,59.6,35.7,0,86,8,3,26.6
08-07-2022 12:45,723,774,62.5,34.6,0,67,8,3,26.4
08-07-2022 12:50,723.2,832,58.7,35.9,0,77,3,0,26.5
08-07-2022 12:55,723.1,1063,60.1,35.4,0,86,4,1,26.5
08-07-2022 13:00,722.8,1169,57.7,36.2,0,84,6,1,26.5
08-07-2022 13:05,722.7,719,59.6,35.4,0,90,3,0,26.3
08-07-2022 13:10,722.8,1016,58.7,35.8,0,88,4,0,26.4
08-07-2022 13:15,722.6,758,55.8,36.7,0,91,3,0,26.4
08-07-2022 13:20,722.7,991,55.7,36.7,0,218,4,0,26.4
08-07-2022 13:25,722.9,1208,52.9,37.4,0,145,4,1,26.2
08-07-2022 13:30,722.4,1194,52.9,37.8,0,194,4,0,26.5
08-07-2022 13:35,722.2,1027,55.1,37.1,0,206,4,1,26.6
08-07-2022 13:40,722.5,1121,51.8,38.3,0,146,3,1,26.6
08-07-2022 13:45,722.4,1098,53.2,37.6,0,90,4,1,26.5
08-07-2022 13:50,722.2,615,56.2,36.5,0,104,3,0,26.4
08-07-2022 13:55,722.3,459,60.1,35.3,0,77,9,3,26.4
08-07-2022 14:00,722.7,1176,56.8,36.3,0,66,4,1,26.4
08-07-2022 14:05,722.5,1115,54.8,36.9,0,53,9,1,26.3
08-07-2022 14:10,722.1,1109,54.1,37.3,0,225,1,0,26.5
08-07-2022 14:15,722.1,639,54.4,37,0,328,3,0,26.3
08-07-2022 14:20,722.3,445,57.8,35.9,0,273,3,0,26.3
08-07-2022 14:25,722.6,395,57.8,35.8,0,124,3,0,26.2
08-07-2022 14:30,722.4,515,57.3,35.9,0,118,8,3,26.1
08-07-2022 14:35,722.5,618,55.8,36.7,0,129,3,0,26.4
08-07-2022 14:40,722.8,582,55.5,36.4,0,114,4,0,26.1
08-07-2022 14:45,722.9,427,55.8,36.4,0,279,3,0,26.1
08-07-2022 14:50,723,390,59.1,35.1,0,232,9,1,25.9
08-07-2022 14:55,723.4,379,59.2,34.8,0,300,6,3,25.7
08-07-2022 15:00,723.9,298,58.6,34.8,0,355,6,0,25.5
08-07-2022 15:05,723.8,274,58,35.3,0,338,6,1,25.8
08-07-2022 15:10,723.8,205,60.1,34.8,0,200,1,0,25.9
08-07-2022 15:15,723.8,160,61.8,34.2,0,249,4,1,25.8
08-07-2022 15:20,724.2,131,62.1,34.2,0,265,3,0,25.9
08-07-2022 15:25,724.2,123,63.2,33.8,0,278,8,3,25.8
08-07-2022 15:30,724,117,62.9,33.9,0,204,6,1,25.8
08-07-2022 15:35,724.1,99,62.8,33.8,0,208,4,1,25.7
08-07-2022 15:40,724.4,79,63.3,33.7,0,165,3,0,25.8
08-07-2022 15:45,724.5,65,64,33.6,0,230,8,3,25.8
08-07-2022 15:50,724.5,43,65,33.4,0,248,3,0,25.9
08-07-2022 15:55,724.6,16,67.7,31.3,0,214,22,11,24.6
08-07-2022 16:00,725.6,5,72.4,29.3,0,261,30,16,23.8
08-07-2022 16:05,726.6,1,75.2,28.9,0,273,46,27,24.1
08-07-2022 16:10,727,0,75.9,28.4,0,223,48,25,23.7
08-07-2022 16:15,727,1,79.3,28.2,3.8,189,45,22,24.3
08-07-2022 16:20,727.5,3,94.4,25.7,3,214,35,20,24.7
08-07-2022 16:25,727.7,5,96,25.3,0.7,295,32,20,24.6
08-07-2022 16:30,727.7,6,96.2,25.4,0.2,317,28,14,24.7
08-07-2022 16:35,727.4,6,95.8,23.4,0.5,326,24,17,22.7
08-07-2022 16:40,727.4,6,95.9,25.6,0.2,299,14,8,24.9
08-07-2022 16:45,727.3,6,95.7,25.7,0,327,14,8,25
08-07-2022 16:50,727.3,6,95.4,25.9,0,251,14,6,25.1
08-07-2022 16:55,727.4,7,95,25.8,0,292,9,3,24.9
08-07-2022 17:00,727.3,8,94.7,25.7,0,323,9,4,24.8
08-07-2022 17:05,727.3,8,94.7,25.7,0,324,9,3,24.8
08-07-2022 17:10,727,9,94.7,25.8,0,306,3,0,24.9
08-07-2022 17:15,726.9,10,94.6,26,0.2,328,1,0,25.1
08-07-2022 17:20,726.7,12,94.2,26.1,0.2,351,3,0,25.1
08-07-2022 17:25,726.7,13,93.9,26.1,0,353,3,0,25
08-07-2022 17:30,726.6,15,94,26.3,0,110,3,0,25.3
08-07-2022 17:35,726.6,18,94.1,26.3,0,208,4,1,25.3
08-07-2022 17:40,726.7,20,93.2,26.1,0,285,16,8,24.9
08-07-2022 17:45,726.9,23,93.1,26.1,0,316,11,4,24.9
08-07-2022 17:50,727.1,27,92,26.1,0,303,12,6,24.7
08-07-2022 17:55,727.3,35,91.3,25.9,0,317,14,8,24.4
08-07-2022 18:00,727.5,49,91,25.9,0,231,12,3,24.3
08-07-2022 18:05,727.5,66,91.2,26.1,0,313,8,4,24.6
08-07-2022 18:10,727.4,80,90.9,26.1,0,327,16,9,24.5
08-07-2022 18:15,727.4,87,90.8,26.2,0,338,8,4,24.6
08-07-2022 18:20,727.2,91,90.8,26.3,0,235,6,1,24.7
08-07-2022 18:25,727.1,90,90.6,26.4,0,285,4,1,24.7
08-07-2022 18:30,727.2,85,90.7,26.4,0,248,6,1,24.8
08-07-2022 18:35,727,80,90.6,26.6,0,320,3,0,24.9
08-07-2022 18:40,727,76,89.6,26.7,0,21,4,0,24.8
08-07-2022 18:45,726.9,70,89.5,26.8,0,358,1,0,24.9
08-07-2022 18:50,726.8,64,89.5,26.9,0,350,4,1,25
08-07-2022 18:55,726.9,57,89.9,26.9,0,340,3,0,25.1
08-07-2022 19:00,726.8,49,90.3,27.1,0,320,1,0,25.4
08-07-2022 19:05,726.8,41,90.2,27.1,0,237,3,0,25.4
08-07-2022 19:10,726.9,33,90.2,27.1,0,278,3,0,25.4
08-07-2022 19:15,727,26,90.8,27.1,0,227,3,0,25.5
08-07-2022 19:20,727.1,19,91.4,26.8,0,283,4,0,25.3
08-07-2022 19:25,727.2,12,92,26.7,0,264,6,3,25.3
08-07-2022 19:30,727.1,5,92,26.8,0,124,3,1,25.4
08-07-2022 19:35,727.2,1,92.3,26.9,0,290,8,1,25.5
08-07-2022 19:40,727.2,0,92.7,26.9,0,201,6,1,25.6
08-07-2022 19:45,727.1,0,92.4,26.9,0,350,1,0,25.6
08-07-2022 19:50,727.1,0,92.6,26.8,0,317,6,3,25.5
08-07-2022 19:55,727.2,0,92.9,26.8,0,327,8,3,25.6
08-07-2022 20:00,727.1,0,93.1,26.9,0,303,8,3,25.7
08-07-2022 20:05,727.2,0,93,27,0,334,1,0,25.8
08-07-2022 20:10,727.3,0,92.8,27,0,200,1,0,25.7
08-07-2022 20:15,727.5,0,92.6,27.1,0,358,1,0,25.8
08-07-2022 20:20,727.5,0,92.5,27.1,0,353,3,1,25.8
08-07-2022 20:25,727.6,0,92.1,27.1,0,351,3,0,25.7
08-07-2022 20:30,727.7,0,92.2,27.2,0,347,3,0,25.8
08-07-2022 20:35,727.8,0,92.6,27.2,0,333,8,4,25.9
08-07-2022 20:40,727.7,0,93,27.1,0,331,11,6,25.9
08-07-2022 20:45,727.8,0,93.5,27.1,0,334,11,6,26
08-07-2022 20:50,727.8,0,93.8,27.2,0,313,11,6,26.1
08-07-2022 20:55,727.8,0,93.8,27.1,0,321,12,6,26
08-07-2022 21:00,727.8,0,93.8,27.2,0,330,14,9,26.1
08-07-2022 21:05,727.9,0,94.2,27.2,0,334,11,4,26.2
08-07-2022 21:10,727.9,0,94.2,27.2,0,302,6,1,26.2
08-07-2022 21:15,727.8,0,94.4,27.1,0,344,3,0,26.1
08-07-2022 21:20,727.7,0,94.6,27.1,0,166,6,1,26.2
08-07-2022 21:25,727.6,0,94.5,27.1,0,24,6,1,26.1
08-07-2022 21:30,727.6,0,94.7,27.1,0,57,6,3,26.2
08-07-2022 21:35,727.7,0,94.9,27.2,0,83,4,1,26.3
08-07-2022 21:40,727.7,0,95.2,27.1,0,93,1,0,26.3
08-07-2022 21:45,727.7,0,95.4,27,0,98,3,1,26.2
08-07-2022 21:50,727.9,0,95.5,27.1,0,105,3,0,26.3
08-07-2022 21:55,728.2,0,95.6,27.1,0,327,6,1,26.3
08-07-2022 22:00,728.3,0,95.4,27.2,0,279,8,3,26.4
08-07-2022 22:05,728.3,0,95.1,27.3,0,276,4,3,26.4
08-07-2022 22:10,728.4,0,95,27.3,0,319,6,3,26.4
08-07-2022 22:15,728.3,0,95.2,27.3,0,317,6,3,26.5
08-07-2022 22:20,728.3,0,95.3,27.3,0,312,6,1,26.5
08-07-2022 22:25,728.1,0,95.4,27.3,0,317,4,1,26.5
08-07-2022 22:30,728,0,95.3,27.2,0,338,6,3,26.4
08-07-2022 22:35,728,0,95.1,27.2,0,334,8,6,26.3
08-07-2022 22:40,728,0,95,27.4,0,321,11,4,26.5
08-07-2022 22:45,728.1,0,95.2,27.3,0,304,3,0,26.5
08-07-2022 22:50,728,0,95.3,27.3,0,343,1,0,26.5
08-07-2022 22:55,728,0,95.2,27.3,0,345,1,0,26.5
08-07-2022 23:00,728.1,0,95.1,27.3,0,345,1,0,26.4
08-07-2022 23:05,728.1,0,95.4,27.4,0,280,3,0,26.6
08-07-2022 23:10,728.2,0,95.8,27.3,0,296,1,0,26.6
08-07-2022 23:15,728.2,0,96,27.2,0,295,1,0,26.5
08-07-2022 23:20,728.2,0,96.3,27.2,0,295,1,0,26.6
08-07-2022 23:25,728.1,0,96.3,27.2,0,295,0,0,26.6
08-07-2022 23:30,728.2,0,96.5,27.2,0,295,3,0,26.6
08-07-2022 23:35,728.2,0,96.4,27.3,0,295,0,0,26.7
08-07-2022 23:40,728.2,0,96.4,27.3,0,295,0,0,26.7
08-07-2022 23:45,728,0,96.4,27.3,0,293,0,0,26.7
08-07-2022 23:50,727.9,0,96.6,27.3,0,296,0,0,26.7
08-07-2022 23:55,727.8,0,96.7,27.2,0,295,0,0,26.6
09-07-2022 00:00,727.8,0,96.8,27.2,0,295,1,0,26.6
09-07-2022 00:05,727.9,0,97.1,27.2,0,295,1,0,26.7
09-07-2022 00:10,727.8,0,97.2,27.2,0,295,1,0,26.7
09-07-2022 00:15,727.7,0,97.2,27.2,0,295,1,0,26.7
09-07-2022 00:20,727.6,0,97.2,27.2,0,295,0,0,26.7
09-07-2022 00:25,727.6,0,97.2,27.1,0,295,0,0,26.6
09-07-2022 00:30,727.5,0,97.4,27.2,0,295,0,0,26.8
09-07-2022 00:35,727.4,0,97.4,27.2,0,295,0,0,26.8
09-07-2022 00:40,727.5,0,97.4,27.1,0,295,0,0,26.7
09-07-2022 00:45,727.4,0,97.5,27.2,0,295,1,0,26.8
09-07-2022 00:50,727.4,0,97.4,27.1,0,295,0,0,26.7
09-07-2022 00:55,727.4,0,97.5,27.2,0,295,0,0,26.8
09-07-2022 01:00,727.2,0,97.6,27.2,0,295,0,0,26.8
09-07-2022 01:05,727.1,0,97.6,27.2,0,295,0,0,26.8
09-07-2022 01:10,727.2,0,97.6,27.2,0,295,0,0,26.8
09-07-2022 01:15,727.2,0,97.6,27.1,0,309,0,0,26.7
09-07-2022 01:20,727.1,0,97.6,27.2,0,309,0,0,26.8
09-07-2022 01:25,727.1,0,97.5,27.2,0,309,0,0,26.8
09-07-2022 01:30,727,0,97.6,27.2,0,309,0,0,26.8
09-07-2022 01:35,727,0,97.7,27.2,0,275,3,0,26.8
09-07-2022 01:40,727.1,0,97.8,27.2,0,292,4,0,26.8
09-07-2022 01:45,727.1,0,97.8,27.2,0,271,3,0,26.8
09-07-2022 01:50,727,0,97.9,27.1,0,240,1,0,26.7
09-07-2022 01:55,727,0,98,27.2,0,343,3,0,26.9
09-07-2022 02:00,727,0,98.1,27.2,0,337,3,0,26.9
09-07-2022 02:05,727,0,98.2,27.1,0,344,3,0,26.8
09-07-2022 02:10,726.9,0,98.1,27.2,0,330,4,1,26.9
09-07-2022 02:15,727,0,98.1,27.1,0,323,4,1,26.8
09-07-2022 02:20,727,0,98.1,27.1,0,321,8,4,26.8
09-07-2022 02:25,726.9,0,98.1,27.1,0,328,6,3,26.8
09-07-2022 02:30,726.8,0,98.1,27.1,0,310,4,3,26.8
09-07-2022 02:35,726.7,0,98,27.1,0,334,6,3,26.8
09-07-2022 02:40,726.8,0,97.8,27.2,0,310,9,4,26.8
09-07-2022 02:45,726.7,0,97.8,27.2,0,313,8,3,26.8
09-07-2022 02:50,726.7,0,97.8,27.1,0,337,4,1,26.7
09-07-2022 02:55,726.7,0,97.9,27.1,0,336,6,3,26.7
09-07-2022 03:00,726.7,0,97.8,27.2,0,334,6,3,26.8
09-07-2022 03:05,726.7,0,97.9,27.2,0,347,6,3,26.8
09-07-2022 03:10,726.7,0,98,27.2,0,333,9,6,26.9
09-07-2022 03:15,726.6,0,97.9,27.2,0,330,11,8,26.8
09-07-2022 03:20,726.5,0,97.9,27.2,0,317,8,4,26.8
09-07-2022 03:25,726.5,0,98,27.2,0,331,9,4,26.9
09-07-2022 03:30,726.5,0,97.9,27.2,0,326,11,6,26.8
09-07-2022 03:35,726.5,0,97.9,27.2,0,334,8,3,26.8
09-07-2022 03:40,726.5,0,97.9,27.2,0,341,4,1,26.8
09-07-2022 03:45,726.5,0,97.9,27.2,0,303,4,1,26.8
09-07-2022 03:50,726.5,0,98,27.2,0,234,4,0,26.9
09-07-2022 03:55,726.5,0,98.1,27.2,0,337,6,1,26.9
09-07-2022 04:00,726.5,0,98.1,27.2,0,331,3,1,26.9
09-07-2022 04:05,726.5,0,98.1,27.2,0,333,4,1,26.9
09-07-2022 04:10,726.5,0,98.2,27.2,0,350,1,0,26.9
09-07-2022 04:15,726.5,0,98.2,27.2,0,350,0,0,26.9
09-07-2022 04:20,726.5,0,98.3,27.2,0,350,1,0,26.9
09-07-2022 04:25,726.6,0,98.3,27.2,0,350,1,0,26.9
09-07-2022 04:30,726.6,0,98.3,27.2,0,350,1,0,26.9
09-07-2022 04:35,726.5,0,98.3,27.2,0,350,0,0,26.9
09-07-2022 04:40,726.4,0,98.3,27.2,0,350,0,0,26.9
09-07-2022 04:45,726.5,0,98.3,27.2,0,350,0,0,26.9
09-07-2022 04:50,726.5,0,98.4,27.2,0,350,0,0,26.9
09-07-2022 04:55,726.5,0,98.4,27.2,0,350,0,0,26.9
09-07-2022 05:00,726.5,0,98.4,27.2,0,350,0,0,26.9
09-07-2022 05:05,726.5,0,98.5,27.2,0,350,0,0,26.9
09-07-2022 05:10,726.5,0,98.5,27.2,0,350,0,0,26.9
09-07-2022 05:15,726.5,0,98.6,27.2,0,350,0,0,27
09-07-2022 05:20,726.6,0,98.7,27.1,0,350,0,0,26.9
09-07-2022 05:25,726.6,0,98.8,27.1,0,350,0,0,26.9
09-07-2022 05:30,726.7,0,98.8,27,0,350,0,0,26.8
