"Timestamp","O3 Conc(ppb)","Status","NO Conc(ppb)","Status","NOx Conc(ppb)","Status","NO2 Conc(ppb)","Status","SO2 Conc(ppb)","Status","CO Conc(ppm)","Status"
2022-12-04 04:55:00,34.85,128,0.1,128,4.57,128,4.47,128,3.41,128,0.53,128
2022-12-04 05:00:00,34.65,128,0.08,128,4.49,128,4.41,128,3.28,128,0.53,128
2022-12-04 05:05:00,34.38,128,0.11,128,4.46,128,4.35,128,3.25,128,0.52,128
2022-12-04 05:10:00,34.01,128,0.25,128,4.49,128,4.24,128,3.26,128,0.52,128
2022-12-04 05:15:00,33.72,128,0.39,128,4.45,128,4.06,128,3.24,128,0.51,128
2022-12-04 05:20:00,33.48,128,0.48,128,4.46,128,3.97,128,3.16,128,0.51,128
2022-12-04 05:25:00,33.04,128,0.48,128,4.37,128,3.89,128,3.02,128,0.51,128
2022-12-04 05:30:00,32.66,128,0.42,128,4.37,128,3.95,128,3.07,128,0.51,128
2022-12-04 05:35:00,32.18,128,0.31,128,4.31,128,4,128,2.97,128,0.51,128
2022-12-04 05:40:00,31.6,128,0.17,128,4.24,128,4.07,128,2.91,128,0.51,128
2022-12-04 05:45:00,31.01,128,0.16,128,4.16,128,3.99,128,2.92,128,0.51,128
2022-12-04 05:50:00,30.32,128,0.27,128,4.29,128,4.02,128,2.97,1,0.52,128
2022-12-04 05:55:00,30.09,128,0.27,128,4.28,128,4.01,128,2.97,1,0.52,1
2022-12-04 06:00:00,29.8,128,0.31,128,4.27,128,3.96,128,2.98,128,0.52,129
2022-12-04 06:05:00,29.47,128,0.36,128,4.28,128,3.92,128,2.89,128,0.53,128
2022-12-04 06:10:00,29.12,128,0.47,128,4.39,128,3.92,128,2.86,128,0.53,128
2022-12-04 06:15:00,29.06,128,0.45,128,4.37,128,3.92,128,2.9,128,0.54,128
2022-12-04 06:20:00,29.11,128,0.38,128,4.36,128,3.98,128,2.96,128,0.55,128
2022-12-04 06:25:00,29.12,128,0.3,128,4.38,128,4.08,128,3.02,128,0.56,128
2022-12-04 06:30:00,29.15,128,0.21,128,4.29,128,4.08,128,3.16,128,0.56,128
2022-12-04 06:35:00,28.96,128,0.14,128,4.2,128,4.06,128,3.22,128,0.57,128
2022-12-04 06:40:00,28.86,128,0.17,128,4.29,128,4.13,128,3.27,128,0.57,128
2022-12-04 06:45:00,28.4,128,0.19,128,4.33,128,4.14,128,3.25,128,0.57,128
2022-12-04 06:50:00,28.41,128,0.23,128,4.34,128,4.11,128,3.22,128,0.58,128
2022-12-04 06:55:00,28.47,128,0.19,128,4.27,128,4.09,128,3.22,128,0.58,128
2022-12-04 07:00:00,29.15,128,0.31,128,4.37,128,4.06,128,3.29,128,0.59,128
2022-12-04 07:05:00,29.57,128,0.4,128,4.44,128,4.04,128,3.32,128,0.58,128
2022-12-04 07:10:00,29.43,128,0.3,128,4.2,128,3.9,128,3.43,128,0.58,128
2022-12-04 07:15:00,29.03,128,0.31,128,4.14,128,3.83,128,3.41,128,0.58,128
2022-12-04 07:20:00,28.99,128,0.33,128,4.07,128,3.74,128,3.46,128,0.59,128
2022-12-04 07:25:00,28.78,128,0.23,128,4.08,128,3.85,128,3.56,128,0.59,128
2022-12-04 07:30:00,28.8,128,0.22,128,4.13,128,3.91,128,3.6,128,0.6,128
2022-12-04 07:35:00,28.71,128,0.17,128,4.06,128,3.9,128,3.71,128,0.61,128
2022-12-04 07:40:00,28.79,128,0.13,128,4.12,128,3.99,128,3.83,128,0.61,128
2022-12-04 07:45:00,28.7,128,0.18,128,4.17,128,3.99,128,3.98,128,0.61,128
2022-12-04 07:50:00,28.21,128,0.12,128,4.1,128,3.98,128,4.09,128,0.61,128
2022-12-04 07:55:00,28.1,128,0.12,128,4.1,128,3.98,128,4.19,128,0.61,128
2022-12-04 08:00:00,28.69,128,0.21,128,4.24,128,4.04,128,4.28,128,0.62,128
2022-12-04 08:05:00,29.06,128,0.25,128,4.28,128,4.03,128,4.51,128,0.62,128
2022-12-04 08:10:00,28.97,128,0.19,128,4.28,128,4.08,128,4.74,128,0.63,128
2022-12-04 08:15:00,29.14,128,0.25,128,4.41,128,4.16,128,4.93,128,0.63,128
2022-12-04 08:20:00,29.74,128,0.21,128,4.43,128,4.22,128,5.06,128,0.62,128
2022-12-04 08:25:00,29.88,128,0.25,128,4.53,128,4.29,128,5.16,128,0.62,128
2022-12-04 08:30:00,29.81,128,0.29,128,4.57,128,4.28,128,5.27,128,0.61,128
2022-12-04 08:35:00,29.93,128,0.28,128,4.58,128,4.3,128,5.31,128,0.61,128
2022-12-04 08:40:00,30.27,128,0.24,128,4.61,128,4.38,128,5.37,128,0.6,128
2022-12-04 08:45:00,30.48,128,0.15,128,4.66,128,4.51,128,5.46,128,0.6,128
2022-12-04 08:50:00,30.67,128,0.18,128,4.69,128,4.51,128,5.47,128,0.6,128
2022-12-04 08:55:00,31.85,128,0.23,128,4.8,128,4.57,128,5.55,128,0.58,128
2022-12-04 09:00:00,32.94,128,0.41,128,5.08,128,4.67,128,5.63,128,0.58,128
2022-12-04 09:05:00,33.21,128,0.58,128,5.37,128,4.79,128,5.59,128,0.57,128
2022-12-04 09:10:00,33.49,128,0.55,128,5.39,128,4.84,128,5.62,128,0.56,128
2022-12-04 09:15:00,33.51,128,0.51,128,5.42,128,4.91,128,5.68,128,0.55,128
2022-12-04 09:20:00,33.76,128,0.43,128,5.55,128,5.13,128,5.72,128,0.54,128
2022-12-04 09:25:00,34,128,0.43,128,5.77,128,5.33,128,5.83,128,0.53,128
2022-12-04 09:30:00,37.29,128,0.49,128,5.99,128,5.5,128,5.98,128,0.5,128
2022-12-04 09:35:00,40.17,128,0.5,128,6.25,128,5.75,128,6.07,128,0.49,128
2022-12-04 09:40:00,41.01,128,0.53,128,6.51,128,5.98,128,6,128,0.48,128
2022-12-04 09:45:00,42.95,128,0.47,128,6.57,128,6.1,128,5.97,128,0.47,128
2022-12-04 09:50:00,45.21,128,0.48,128,6.55,128,6.08,128,5.96,128,0.47,128
2022-12-04 09:55:00,46.42,128,0.43,128,6.58,128,6.15,128,5.9,128,0.46,128
2022-12-04 10:00:00,46.18,128,0.52,128,6.82,128,6.3,128,6,128,0.46,128
2022-12-04 10:05:00,45.58,128,0.43,128,7,128,6.57,128,6.22,128,0.45,128
2022-12-04 10:10:00,46.78,128,0.46,128,7.18,128,6.72,128,6.34,128,0.44,128
2022-12-04 10:15:00,48.12,128,0.5,128,7.33,128,6.83,128,6.26,128,0.44,128
2022-12-04 10:20:00,51.24,128,0.52,128,7.47,128,6.95,128,6.22,128,0.43,128
2022-12-04 10:25:00,53.28,128,0.46,128,7.44,128,6.98,128,6.13,128,0.42,128
2022-12-04 10:30:00,53.32,128,0.38,128,7.38,128,7,128,5.98,128,0.41,128
2022-12-04 10:35:00,53.67,128,0.46,128,7.43,128,6.97,128,5.84,128,0.41,128
2022-12-04 10:40:00,53.63,128,0.41,128,7.31,128,6.9,128,5.76,128,0.42,128
2022-12-04 10:45:00,54.06,128,0.41,128,7.2,128,6.79,128,5.67,128,0.42,128
2022-12-04 10:50:00,54,128,0.4,128,7.1,128,6.7,128,5.57,128,0.42,128
2022-12-04 10:55:00,54.17,128,0.6,128,7.22,128,6.63,128,5.63,128,0.42,128
2022-12-04 11:00:00,54.4,128,0.59,128,7.4,128,6.81,128,5.8,128,0.42,128
2022-12-04 11:05:00,53.88,128,0.65,128,7.61,128,6.96,128,5.77,128,0.42,128
2022-12-04 11:10:00,53.67,128,0.6,128,7.76,128,7.16,128,5.71,128,0.41,128
2022-12-04 11:15:00,54.26,128,0.54,128,7.74,128,7.2,128,5.73,128,0.41,128
2022-12-04 11:20:00,56.65,128,0.62,128,7.71,128,7.09,128,5.58,128,0.4,128
2022-12-04 11:25:00,59.41,128,0.56,128,7.62,128,7.06,128,5.31,128,0.4,128
2022-12-04 11:30:00,60.65,128,0.51,128,7.63,128,7.12,128,5.12,128,0.39,128
2022-12-04 11:35:00,61.73,128,0.4,128,7.43,128,7.03,128,5.09,128,0.39,128
2022-12-04 11:40:00,63.5,128,0.35,128,7.36,128,7.01,128,5.01,128,0.39,128
2022-12-04 11:45:00,66.2,128,0.25,128,7.05,128,6.8,128,4.9,128,0.39,128
2022-12-04 11:50:00,65.51,128,0.23,128,6.86,128,6.63,128,4.81,1,0.39,128
2022-12-04 11:55:00,65.11,128,0.13,128,6.68,128,6.54,128,4.81,1,0.39,1
2022-12-04 12:00:00,67.69,128,0.15,128,6.71,128,6.56,128,4.75,128,0.39,129
2022-12-04 12:05:00,72.38,128,0.19,128,6.64,128,6.45,128,4.43,128,0.36,128
2022-12-04 12:10:00,72.97,128,0.35,128,6.57,128,6.22,128,4.02,128,0.36,128
2022-12-04 12:15:00,74.06,128,0.42,128,6.29,128,5.88,128,3.6,128,0.35,128
2022-12-04 12:20:00,74.94,128,0.35,128,6.1,128,5.75,128,3.26,128,0.35,128
2022-12-04 12:25:00,75.79,128,0.32,128,5.85,128,5.53,128,3.02,128,0.35,128
2022-12-04 12:30:00,76.61,128,0.37,128,5.7,128,5.33,128,2.98,128,0.35,128
2022-12-04 12:35:00,76.71,128,0.51,128,5.53,128,5.03,128,2.79,128,0.35,128
2022-12-04 12:40:00,77.26,128,0.47,128,5.41,128,4.94,128,2.72,128,0.34,128
2022-12-04 12:45:00,77.64,128,0.47,128,5.13,128,4.66,128,2.63,128,0.34,128
2022-12-04 12:50:00,78.06,128,0.3,128,4.83,128,4.53,128,2.63,128,0.35,128
2022-12-04 12:55:00,74.79,128,0.22,128,4.59,128,4.37,128,2.53,128,0.32,128
2022-12-04 13:00:00,73.56,128,0.13,128,4.31,128,4.19,128,2.47,128,0.31,128
2022-12-04 13:05:00,74.48,128,0.04,128,4.17,128,4.13,128,2.45,128,0.31,128
2022-12-04 13:10:00,75.17,128,0.11,128,4.14,128,4.03,128,2.46,128,0.32,128
2022-12-04 13:15:00,76.79,128,0.15,128,4.04,128,3.88,128,2.42,128,0.32,128
2022-12-04 13:20:00,76.99,128,0.23,128,3.92,128,3.68,128,2.42,128,0.32,128
2022-12-04 13:25:00,77.46,128,0.15,128,3.75,128,3.6,128,2.37,128,0.32,128
2022-12-04 13:30:00,77.83,128,0.04,128,3.67,128,3.62,128,2.41,128,0.32,128
2022-12-04 13:35:00,77.6,128,0,128,3.56,128,3.56,128,2.45,128,0.32,128
2022-12-04 13:40:00,77.39,128,0.02,128,3.42,128,3.39,128,2.46,128,0.32,128
2022-12-04 13:45:00,77.49,128,0.03,128,3.35,128,3.32,128,2.38,128,0.32,128
2022-12-04 13:50:00,77.51,128,0.13,128,3.36,128,3.23,128,2.33,128,0.32,128
2022-12-04 13:55:00,77.59,128,0.24,128,3.37,128,3.14,128,2.33,128,0.31,128
2022-12-04 14:00:00,77.73,128,0.19,128,3.23,128,3.05,128,2.38,128,0.31,128
2022-12-04 14:05:00,78.09,128,0.14,128,3.16,128,3.02,128,2.32,128,0.31,128
2022-12-04 14:10:00,78.17,128,0.02,128,3.04,128,3.02,128,2.28,128,0.31,128
2022-12-04 14:15:00,78.62,128,0.11,128,3.25,128,3.14,128,2.27,128,0.31,128
2022-12-04 14:20:00,78.57,128,0.26,128,3.35,128,3.08,128,2.37,128,0.31,128
2022-12-04 14:25:00,78.67,128,0.24,128,3.23,128,2.98,128,2.44,128,0.31,128
2022-12-04 14:30:00,78.93,128,0.23,128,3.13,128,2.9,128,2.46,128,0.31,128
2022-12-04 14:35:00,78.67,128,0.27,128,3.2,128,2.93,128,2.42,128,0.31,128
2022-12-04 14:40:00,78.98,128,0.42,128,3.34,128,2.91,128,2.35,128,0.31,128
2022-12-04 14:45:00,79.16,128,0.43,128,3.21,128,2.77,128,2.33,128,0.31,128
2022-12-04 14:50:00,79.84,128,0.44,128,3.17,128,2.73,128,2.36,128,0.31,128
2022-12-04 14:55:00,80.36,128,0.32,128,3.07,128,2.75,128,2.44,128,0.31,128
2022-12-04 15:00:00,80.6,128,0.25,128,3.02,128,2.77,128,2.53,128,0.31,128
2022-12-04 15:05:00,80.32,128,0.26,128,2.98,128,2.72,128,2.56,128,0.31,128
2022-12-04 15:10:00,80.72,128,0.18,128,2.89,128,2.72,128,2.55,128,0.31,128
2022-12-04 15:15:00,81.24,128,0.2,128,2.91,128,2.72,128,2.43,128,0.31,128
2022-12-04 15:20:00,81.38,128,0.24,128,2.91,128,2.68,128,2.49,128,0.31,128
2022-12-04 15:25:00,81.08,128,0.27,128,2.94,128,2.68,128,2.55,128,0.31,128
2022-12-04 15:30:00,81.52,128,0.09,128,2.8,128,2.71,128,2.56,128,0.31,128
2022-12-04 15:35:00,81.84,128,0,128,2.77,128,2.77,128,2.61,128,0.31,128
2022-12-04 15:40:00,82.22,128,0.13,128,2.83,128,2.7,128,2.84,128,0.31,128
2022-12-04 15:45:00,82.46,128,0.23,128,2.89,128,2.66,128,2.84,128,0.31,128
2022-12-04 15:50:00,82.56,128,0.33,128,3.01,128,2.69,128,2.86,128,0.31,128
2022-12-04 15:55:00,82.55,128,0.33,128,3.08,128,2.75,128,2.82,128,0.31,128
2022-12-04 16:00:00,81.96,128,0.27,128,2.96,128,2.7,128,2.89,128,0.31,128
2022-12-04 16:05:00,81.5,128,0.1,128,2.82,128,2.72,128,2.8,128,0.31,128
2022-12-04 16:10:00,81.16,128,0.11,128,2.83,128,2.72,128,2.63,128,0.31,128
2022-12-04 16:15:00,81.26,128,0.23,128,2.85,128,2.62,128,2.54,128,0.3,128
2022-12-04 16:20:00,80.99,128,0.29,128,2.89,128,2.6,128,2.51,128,0.3,128
2022-12-04 16:25:00,80.92,128,0.32,128,2.83,128,2.51,128,2.62,128,0.3,128
2022-12-04 16:30:00,80.92,128,0.27,128,2.73,128,2.46,128,2.56,128,0.3,128
2022-12-04 16:35:00,80.59,128,0.2,128,2.71,128,2.51,128,2.41,128,0.3,128
2022-12-04 16:40:00,80.26,128,0.2,128,2.72,128,2.52,128,2.4,128,0.3,128
2022-12-04 16:45:00,80.69,128,0.18,128,2.67,128,2.49,128,2.44,128,0.3,128
2022-12-04 16:50:00,80.94,128,0.1,128,2.56,128,2.46,128,2.41,128,0.3,128
2022-12-04 16:55:00,80.65,128,0.25,128,2.63,128,2.38,128,2.36,128,0.3,128
2022-12-04 17:00:00,79.93,128,0.26,128,2.62,128,2.37,128,2.45,128,0.3,128
2022-12-04 17:05:00,77.51,128,0.15,128,2.51,128,2.36,128,2.48,128,0.3,128
2022-12-04 17:10:00,75.94,128,-0.03,128,2.34,128,2.37,128,2.54,128,0.3,128
2022-12-04 17:15:00,74.45,128,-0.12,128,2.19,128,2.31,128,2.4,128,0.3,128
2022-12-04 17:20:00,72.94,128,-0.12,128,2.21,128,2.33,128,2.33,128,0.3,128
2022-12-04 17:25:00,73.11,128,0.02,128,2.28,128,2.27,128,2.36,128,0.3,128
2022-12-04 17:30:00,72.93,128,0.13,128,2.37,128,2.24,128,2.29,128,0.3,128
2022-12-04 17:35:00,72.37,128,0.2,128,2.48,128,2.28,128,2.41,128,0.3,128
2022-12-04 17:40:00,71.92,128,0.27,128,2.51,128,2.24,128,2.4,128,0.3,128
2022-12-04 17:45:00,71.98,128,0.22,128,2.42,128,2.2,128,2.43,128,0.3,128
2022-12-04 17:50:00,72.19,128,0.16,128,2.46,128,2.29,128,2.47,1,0.3,128
2022-12-04 17:55:00,71.66,128,0.24,128,2.54,128,2.3,128,2.48,1,0.3,1
2022-12-04 18:00:00,71.3,128,0.33,128,2.59,128,2.26,128,2.52,128,0.3,129
2022-12-04 18:05:00,70.82,128,0.39,128,2.64,128,2.25,128,2.53,128,0.3,128
2022-12-04 18:10:00,70.18,128,0.34,128,2.63,128,2.29,128,2.46,128,0.3,128
2022-12-04 18:15:00,68.46,128,0.39,128,2.64,128,2.24,128,2.45,128,0.31,128
2022-12-04 18:20:00,67.79,128,0.49,128,2.77,128,2.28,128,2.46,128,0.31,128
2022-12-04 18:25:00,68.05,128,0.37,128,2.69,128,2.33,128,2.56,128,0.31,128
2022-12-04 18:30:00,69.06,128,0.4,128,2.72,128,2.31,128,2.5,128,0.31,128
2022-12-04 18:35:00,68.99,128,0.3,128,2.63,128,2.33,128,2.4,128,0.31,128
2022-12-04 18:40:00,68.65,128,0.16,128,2.5,128,2.34,128,2.38,128,0.32,128
2022-12-04 18:45:00,68.6,128,0.07,128,2.46,128,2.39,128,2.44,128,0.32,128
2022-12-04 18:50:00,68.95,128,0.02,128,2.49,128,2.47,128,2.55,128,0.32,128
2022-12-04 18:55:00,69.22,128,0.1,128,2.54,128,2.44,128,2.56,128,0.33,128
2022-12-04 19:00:00,69.28,128,0.11,128,2.6,128,2.49,128,2.48,128,0.33,128
2022-12-04 19:05:00,69.2,128,0.19,128,2.69,128,2.5,128,2.48,128,0.33,128
2022-12-04 19:10:00,68.66,128,0.14,128,2.74,128,2.6,128,2.57,128,0.34,128
2022-12-04 19:15:00,68.38,128,0.21,128,2.81,128,2.6,128,2.63,128,0.34,128
2022-12-04 19:20:00,67.94,128,0.31,128,2.82,128,2.51,128,2.7,128,0.34,128
2022-12-04 19:25:00,67.35,128,0.29,128,2.76,128,2.47,128,2.76,128,0.34,128
2022-12-04 19:30:00,67.01,128,0.39,128,2.78,128,2.4,128,2.89,128,0.35,128
2022-12-04 19:35:00,66.67,128,0.52,128,2.88,128,2.37,128,2.92,128,0.35,128
2022-12-04 19:40:00,66.03,128,0.45,128,2.74,128,2.28,128,2.94,128,0.35,128
2022-12-04 19:45:00,65.15,128,0.33,128,2.72,128,2.39,128,2.81,128,0.34,128
2022-12-04 19:50:00,64.47,128,0.24,128,2.69,128,2.45,128,2.69,128,0.34,128
2022-12-04 19:55:00,64.5,128,0.2,128,2.7,128,2.5,128,2.58,128,0.34,128
2022-12-04 20:00:00,64.23,128,0.26,128,2.79,128,2.53,128,2.54,128,0.34,128
2022-12-04 20:05:00,63.7,128,0.23,128,2.8,128,2.57,128,2.49,128,0.34,128
2022-12-04 20:10:00,62.55,128,0.19,128,2.83,128,2.64,128,2.49,128,0.35,128
2022-12-04 20:15:00,60.44,128,0.21,128,2.87,128,2.66,128,2.42,128,0.35,128
2022-12-04 20:20:00,59.01,128,0.2,128,2.88,128,2.68,128,2.39,128,0.36,128
2022-12-04 20:25:00,59.82,128,0.22,128,2.86,128,2.64,128,2.34,128,0.35,128
2022-12-04 20:30:00,57.4,128,0.18,128,2.98,128,2.8,128,2.38,128,0.35,128
2022-12-04 20:35:00,56.34,128,0.2,128,3.08,128,2.89,128,2.41,128,0.35,128
2022-12-04 20:40:00,53.71,128,0.23,128,3.25,128,3.03,128,2.36,128,0.36,128
2022-12-04 20:45:00,54.4,128,0.26,128,3.37,128,3.11,128,2.24,128,0.35,128
2022-12-04 20:50:00,54.99,128,0.28,128,3.45,128,3.18,128,2.26,128,0.35,128
2022-12-04 20:55:00,56.2,128,0.38,128,3.51,128,3.13,128,2.33,128,0.35,128
2022-12-04 21:00:00,58.51,128,0.45,128,3.52,128,3.07,128,2.33,128,0.33,128
2022-12-04 21:05:00,59.17,128,0.35,128,3.42,128,3.07,128,2.34,128,0.33,128
2022-12-04 21:10:00,58.17,128,0.31,128,3.37,128,3.06,128,2.34,128,0.33,128
2022-12-04 21:15:00,57.64,128,0.42,128,3.43,128,3.01,128,2.38,128,0.33,128
2022-12-04 21:20:00,55.04,128,0.39,128,3.4,128,3.02,128,2.4,128,0.34,128
2022-12-04 21:25:00,53.7,128,0.19,128,3.26,128,3.07,128,2.35,128,0.35,128
2022-12-04 21:30:00,54.25,128,0.13,128,3.24,128,3.11,128,2.3,128,0.35,128
2022-12-04 21:35:00,54.15,128,0.29,128,3.4,128,3.11,128,2.26,128,0.35,128
2022-12-04 21:40:00,53.71,128,0.23,128,3.32,128,3.08,128,2.3,128,0.35,128
2022-12-04 21:45:00,52.92,128,0.12,128,3.26,128,3.14,128,2.31,128,0.35,128
2022-12-04 21:50:00,52.35,128,0.18,128,3.33,128,3.15,128,2.32,128,0.35,128
2022-12-04 21:55:00,51.91,128,0.13,128,3.27,128,3.15,128,2.39,128,0.35,128
2022-12-04 22:00:00,51.17,128,0.1,128,3.35,128,3.24,128,2.41,128,0.35,128
2022-12-04 22:05:00,50.53,128,0.07,128,3.38,128,3.31,128,2.44,128,0.36,128
2022-12-04 22:10:00,49.95,128,-0.04,128,3.35,128,3.39,128,2.37,128,0.37,128
2022-12-04 22:15:00,48.95,128,-0.04,128,3.41,128,3.45,128,2.29,128,0.37,128
2022-12-04 22:20:00,47.75,128,-0.05,128,3.6,128,3.64,128,2.23,128,0.37,128
2022-12-04 22:25:00,47.53,128,0.03,128,3.71,128,3.68,128,2.23,128,0.36,128
2022-12-04 22:30:00,47.23,128,0.31,128,4.09,128,3.78,128,2.29,128,0.36,128
2022-12-04 22:35:00,46.78,128,0.39,128,4.26,128,3.87,128,2.27,128,0.36,128
2022-12-04 22:40:00,46.34,128,0.3,128,4.18,128,3.89,128,2.26,128,0.37,128
2022-12-04 22:45:00,45.6,128,0.25,128,4.16,128,3.91,128,2.23,128,0.37,128
2022-12-04 22:50:00,45.66,128,0.31,128,4.17,128,3.86,128,2.2,128,0.37,128
2022-12-04 22:55:00,45.66,128,0.21,128,4,128,3.8,128,2.19,128,0.36,128
2022-12-04 23:00:00,46.62,128,0.19,128,4.03,128,3.84,128,2.15,128,0.36,128
2022-12-04 23:05:00,46.36,128,0.29,128,4.18,128,3.89,128,2.09,128,0.36,128
2022-12-04 23:10:00,45.82,128,0.21,128,3.97,128,3.76,128,2.03,128,0.36,128
2022-12-04 23:15:00,45.43,128,0.19,128,3.93,128,3.74,128,1.98,128,0.36,128
2022-12-04 23:20:00,44.93,128,0.19,128,3.92,128,3.74,128,1.98,128,0.36,128
2022-12-04 23:25:00,45.64,128,0.19,128,3.93,128,3.74,128,1.96,128,0.36,128
2022-12-04 23:30:00,45.66,128,0.39,128,4,128,3.61,128,1.89,128,0.36,128
2022-12-04 23:35:00,45.78,128,0.43,128,4.12,128,3.68,128,1.9,128,0.35,128
2022-12-04 23:40:00,45.47,128,0.31,128,3.98,128,3.67,128,1.89,128,0.35,128
2022-12-04 23:45:00,44.19,128,0.28,128,3.94,128,3.65,128,1.9,128,0.35,128
2022-12-04 23:50:00,42.47,128,0.23,128,4.02,128,3.79,128,1.92,1,0.35,128
2022-12-04 23:55:00,40.56,128,0.13,128,3.97,128,3.84,128,1.93,1,0.35,1
2022-12-05 00:00:00,37.92,128,0.15,128,3.99,128,3.83,128,1.92,128,0.35,129
2022-12-05 00:05:00,37.7,128,0.27,128,4.14,128,3.88,128,1.91,128,0.36,128
2022-12-05 00:10:00,37.63,128,0.35,128,4.32,128,3.97,128,1.93,128,0.36,128
2022-12-05 00:15:00,37.69,128,0.36,128,4.4,128,4.04,128,1.91,128,0.36,128
2022-12-05 00:20:00,37.33,128,0.44,128,4.42,128,3.98,128,1.8,128,0.37,128
2022-12-05 00:25:00,36.25,128,0.4,128,4.49,128,4.08,128,1.76,128,0.37,128
2022-12-05 00:30:00,34.46,128,0.3,128,4.41,128,4.11,128,1.7,128,0.37,128
2022-12-05 00:35:00,33.23,128,0.28,128,4.48,128,4.21,128,1.7,128,0.37,128
2022-12-05 00:40:00,33.27,128,0.29,128,4.58,128,4.3,128,1.76,128,0.37,128
2022-12-05 00:45:00,33.46,128,0.31,128,4.71,128,4.4,128,1.74,128,0.37,128
2022-12-05 00:50:00,33.96,128,0.49,128,4.86,128,4.37,128,1.74,128,0.37,128
2022-12-05 00:55:00,35.41,128,0.45,128,4.89,128,4.44,128,1.68,128,0.37,128
2022-12-05 01:00:00,36.13,128,0.41,128,4.88,128,4.47,128,1.66,128,0.36,128
2022-12-05 01:05:00,36.09,128,0.4,128,4.96,128,4.56,128,1.67,128,0.36,128
2022-12-05 01:10:00,36.73,128,0.31,128,4.94,128,4.63,128,1.73,128,0.36,128
2022-12-05 01:15:00,38.97,128,0.34,128,4.89,128,4.56,128,1.73,128,0.36,128
2022-12-05 01:20:00,39.94,128,0.24,128,4.71,128,4.47,128,1.75,128,0.35,128
2022-12-05 01:25:00,38.88,128,0.09,128,4.54,128,4.45,128,1.73,128,0.35,128
2022-12-05 01:30:00,38.76,128,0.02,128,4.36,128,4.34,128,1.74,128,0.35,128
2022-12-05 01:35:00,38.45,128,0.07,128,4.35,128,4.27,128,1.72,128,0.35,128
2022-12-05 01:40:00,37.74,128,0,128,4.22,128,4.22,128,1.71,128,0.36,128
2022-12-05 01:45:00,37.47,128,-0.08,128,4.1,128,4.18,128,1.69,128,0.36,128
2022-12-05 01:50:00,36.58,128,-0.02,128,4.09,128,4.11,128,1.63,128,0.36,128
2022-12-05 01:55:00,36.14,128,0.13,128,4.14,128,4.01,128,1.56,128,0.36,128
2022-12-05 02:00:00,36.35,128,0.26,128,4.25,128,3.98,128,1.5,128,0.36,128
2022-12-05 02:05:00,36.49,128,0.27,128,4.25,128,3.98,128,1.49,128,0.36,128
2022-12-05 02:10:00,36.53,128,0.27,128,4.23,128,3.96,128,1.46,128,0.35,128
2022-12-05 02:15:00,36.7,128,0.31,128,4.26,128,3.94,128,1.51,128,0.35,128
2022-12-05 02:20:00,36.66,128,0.17,128,4.04,128,3.87,128,1.54,128,0.35,128
2022-12-05 02:25:00,37.47,128,0,128,3.8,128,3.79,128,1.48,128,0.35,128
2022-12-05 02:30:00,37.91,128,0.04,128,3.78,128,3.74,128,1.45,128,0.35,128
2022-12-05 02:35:00,37.72,128,0.15,128,3.79,128,3.63,128,1.51,128,0.34,128
2022-12-05 02:40:00,33.94,128,0.2,128,3.9,128,3.7,128,1.46,128,0.35,128
2022-12-05 02:45:00,31.52,128,0.15,128,3.9,128,3.75,128,1.39,128,0.35,128
2022-12-05 02:50:00,29,128,-0.06,128,3.82,128,3.88,128,1.34,128,0.35,128
2022-12-05 02:55:00,24.15,128,-0.13,128,4.24,128,4.36,128,1.33,128,0.36,128
2022-12-05 03:00:00,25.03,128,-0.1,128,4.67,128,4.77,128,1.29,128,0.36,128
2022-12-05 03:05:00,24.05,128,-0.1,128,5.01,128,5.11,128,1.17,128,0.36,128
2022-12-05 03:10:00,27.13,128,0.05,128,5.45,128,5.4,128,1.15,128,0.36,128
2022-12-05 03:15:00,31.81,128,0.19,128,5.66,128,5.47,128,1.19,128,0.36,128
2022-12-05 03:20:00,32.82,128,0.32,128,5.77,128,5.44,128,1.26,128,0.35,128
2022-12-05 03:25:00,33.08,128,0.18,128,5.62,128,5.44,128,1.28,128,0.35,128
2022-12-05 03:30:00,33.39,128,0.13,128,5.58,128,5.45,128,1.28,128,0.35,128
2022-12-05 03:35:00,32.04,128,0.13,128,5.62,128,5.49,128,1.35,128,0.35,128
2022-12-05 03:40:00,32.33,128,0.14,128,5.59,128,5.45,128,1.37,128,0.35,128
2022-12-05 03:45:00,32.54,128,0.28,128,5.68,128,5.4,128,1.42,128,0.35,128
2022-12-05 03:50:00,32.54,128,0.35,128,5.71,128,5.36,128,1.44,128,0.35,128
2022-12-05 03:55:00,33.2,128,0.36,128,5.66,128,5.3,128,1.38,128,0.34,128
2022-12-05 04:00:00,33.09,128,0.32,128,5.56,128,5.24,128,1.35,128,0.34,128
2022-12-05 04:05:00,31.99,128,0.36,128,5.58,128,5.22,128,1.33,128,0.34,128
2022-12-05 04:10:00,32.58,128,0.39,128,5.58,128,5.19,128,1.3,128,0.34,128
2022-12-05 04:15:00,33.5,128,0.35,128,5.59,128,5.24,128,1.36,128,0.34,128
2022-12-05 04:20:00,34.6,128,0.3,128,5.52,128,5.22,128,1.33,128,0.33,128
2022-12-05 04:25:00,35.09,128,0.29,128,5.44,128,5.15,128,1.3,128,0.33,128
2022-12-05 04:30:00,35.67,128,0.29,128,5.33,128,5.04,128,1.36,128,0.33,128
